id	filename	md5	size	state	acl	project_id	category
0094f098-f82f-4298-8004-bd638371f766	3ebc39ce-1365-4a21-b539-fb534910792a.rna_seq.augmented_star_gene_counts.tsv	404bdef5330a3e8d2ce686dbc84b8fc2	4190630	released	[b'phs002028']	MATCH-B	data_file
40f5aa5a-b992-4a52-957e-cf177aa0714b	0db9c4cb-5395-4f0c-b3d4-ffe9fa1bdf28_wxs_gdc_realn.bai	15ef818ba632008a42d7ab900a5b7f7d	6728696	released	[b'phs002028']	MATCH-B	index_file
0122f08b-f13f-40e4-9885-541e32660938	0db9c4cb-5395-4f0c-b3d4-ffe9fa1bdf28_wxs_gdc_realn.bam	98abdd081b56e89d010ee274c80fa8d1	40601634045	released	[b'phs002028']	MATCH-B	data_file
016ad634-8517-4096-aede-06346f8ca895	MATCH-B.56a57198-6786-4c2e-b8f3-06ec0f93a9a2.arriba.rna_fusion.bedpe	bcf0e7ad2e6e59ccf8e3ddd0f392a06f	535	released	[b'phs002028']	MATCH-B	data_file
01a34cb3-56f0-4355-8b0a-c07b02d94127	7661370a-ddeb-4a25-8ff8-a9aa8127bce7.wxs.pindel.raw_somatic_mutation.vcf.gz.tbi	c4e3ccebe82c43859a033edfe290f119	6993	released	[b'phs002028']	MATCH-B	index_file
01bc3124-ad8e-468c-bd62-06c2e0de7b72	7661370a-ddeb-4a25-8ff8-a9aa8127bce7.wxs.pindel.raw_somatic_mutation.vcf.gz	0effbe238c725938f697238e49e40748	29333	released	[b'phs002028']	MATCH-B	data_file
10bc7e2e-7618-4299-99f4-3c7c0513e912	6f72737a-20ce-4cad-8a6e-30ed9c366661.wxs.muse.raw_somatic_mutation.vcf.gz.tbi	4547f42ddabbfc61d225f58d589acf64	10929	released	[b'phs002028']	MATCH-B	index_file
022e6f77-014a-4b7e-825d-f2b2669994f3	6f72737a-20ce-4cad-8a6e-30ed9c366661.wxs.muse.raw_somatic_mutation.vcf.gz	c0fb041f7fd07199c2ddd2be6b59c6a9	32829	released	[b'phs002028']	MATCH-B	data_file
256614ff-5125-43b7-8177-10b51d397eeb	3ca2e12d-4660-4b81-b2a1-d6d648d06c21.rna_seq.genomic.gdc_realn.bam.bai	b3c60a8cf3583fe00f50b0eb6f40b3d2	5863424	released	[b'phs002028']	MATCH-B	index_file
02773364-d122-4e28-9a02-98706143b13a	3ca2e12d-4660-4b81-b2a1-d6d648d06c21.rna_seq.genomic.gdc_realn.bam	ab02f4cc5c03d85e49c174cab684d63d	6682124672	released	[b'phs002028']	MATCH-B	data_file
794277f1-0389-4511-b35a-8b67621b594a	MATCH_B.9ae7584b-2ac6-44ec-9d1f-3b5ca679dac2.wxs.MuTect2.somatic_annotation.vcf.gz.tbi	ee0ac025af01c3183471c65237cdf931	81466	released	[b'phs002028']	MATCH-B	index_file
02b755b3-dd95-46b4-a61b-f4113a9fcaff	MATCH_B.9ae7584b-2ac6-44ec-9d1f-3b5ca679dac2.wxs.MuTect2.somatic_annotation.vcf.gz	05fe9cbcc3f2176f6a38f8882af9cdcf	3864310	released	[b'phs002028']	MATCH-B	data_file
02c75434-f02d-4e36-9722-961282f61c07	MATCH-B.56a57198-6786-4c2e-b8f3-06ec0f93a9a2.arriba.rna_fusion.tsv	91900562ff2f4bc017c32a79a1ccd1ca	7230	released	[b'phs002028']	MATCH-B	data_file
63616adb-e23f-411c-9029-2cfd868332dd	8a36125f-fc4e-4cfb-99da-ecb824e916cd_wxs_gdc_realn.bai	b3aa7e377c944c155696397a487e0355	7010368	released	[b'phs002028']	MATCH-B	index_file
02f01f95-c298-446f-82d1-ab2c7682679b	8a36125f-fc4e-4cfb-99da-ecb824e916cd_wxs_gdc_realn.bam	51ec2d0257128770ddc6ff0a26db563d	59598156432	released	[b'phs002028']	MATCH-B	data_file
d7b942e1-de4d-4080-8ec8-9229d9bf5f15	1656be29-507b-415c-957b-e1708adc2784.wxs.mutect2.raw_somatic_mutation.vcf.gz.tbi	67f59c1ac4a92ba8a8386fee16762850	68507	released	[b'phs002028']	MATCH-B	index_file
03395c30-5f59-4b23-8144-b05ef8573fef	1656be29-507b-415c-957b-e1708adc2784.wxs.mutect2.raw_somatic_mutation.vcf.gz	7eb3d1b679c6cbad7f1fb499463287e3	600889	released	[b'phs002028']	MATCH-B	data_file
e0edc5db-b66d-4f3c-8505-f357144e5c13	f8128517-d2ae-410d-8ff6-48d5f0c30d6a_wxs_gdc_realn.bai	49043706b165b66ed6b8689dcdbf6fb3	6645576	released	[b'phs002028']	MATCH-B	index_file
035563ce-984a-41f8-aa51-3cc029d759b9	f8128517-d2ae-410d-8ff6-48d5f0c30d6a_wxs_gdc_realn.bam	c2bfe0f494b34e84e48756225422a26a	32802726805	released	[b'phs002028']	MATCH-B	data_file
