id	filename	md5	size	state	acl	project_id	category
fd7e3224-8709-45fc-b9ea-a051d5138570	O.raw_somatic_mutation.vcf.gz.tbi	c0d657cebdc514e8f83c28c51f1e648f	284423	released	[b'phs003011']	APOLLO-LUAD	index_file
0009ce28-9b1a-4310-898b-e9a1a0078ab9	O.raw_somatic_mutation.vcf.gz	1ae473b6045758cac7a8e1cc991aa200	1496827	released	[b'phs003011']	APOLLO-LUAD	data_file
0051574f-366a-41aa-b6a5-e30e24adebe2	APOLLO-LUAD.7f03f14e-f9bd-4fe1-a7c7-7b1a2530f03c.arriba.rna_fusion.tsv	60328947610a676fdcdb665f302b91e0	14557	released	[b'phs003011']	APOLLO-LUAD	data_file
007f0ab6-01c6-4683-9d2a-8a2e41e48019	APOLLO-LUAD.f5fff0d6-a8b3-4341-ad8f-00bf95dd4010.star_fusion.rna_fusion.tsv	d2a3edec087cd062825535cad8dcc579	5577	released	[b'phs003011']	APOLLO-LUAD	data_file
df749fd4-e690-486e-9052-f2c6688264ef	APOLLO-LUAD.1b8f2be2-f2e2-4a18-8b6e-f0851297b258.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz.tbi	a4ecc84173f10df8f78eac3c0dd8be72	876100	released	[b'phs003011']	APOLLO-LUAD	index_file
0082577c-767f-43dc-a744-aa2a1eec6a55	APOLLO-LUAD.1b8f2be2-f2e2-4a18-8b6e-f0851297b258.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	11503a165d994c6cf710c36c8f24cd86	12243049	released	[b'phs003011']	APOLLO-LUAD	data_file
009c97eb-71df-4666-a70a-85e6a406dfce	fe5c48c6-950c-49e3-a9d1-2d0e209f297f.rna_seq.star_splice_junctions.tsv.gz	c67b06bc0312f1cb319a1b54ac03187d	3037246	released	[b'phs003011']	APOLLO-LUAD	data_file
00aa9b67-dac9-4b2e-a54b-2611246b4622	d722b854-4754-45d6-925e-22fdcf332bed.wgs.ASCAT.gene_level.copy_number_variation.tsv	4fabb3ffba620032493778d5f95a35f0	3444094	released	[b'open']	APOLLO-LUAD	data_file
f98cd2fd-fd9b-48c0-b365-9cfbb349204c	1c87996e-59e7-495f-8c4e-f578c7e10ba8.rna_seq.chimeric.gdc_realn.bam.bai	7cb038c37a6a6b179afebb2101eeb3fb	2644408	released	[b'phs003011']	APOLLO-LUAD	index_file
00ff5d9f-e000-417f-8fe0-fed491742c3d	1c87996e-59e7-495f-8c4e-f578c7e10ba8.rna_seq.chimeric.gdc_realn.bam	b15037cbc8433a80ee685bd4a8ca72cb	85001391	released	[b'phs003011']	APOLLO-LUAD	data_file
a13ce659-c7e6-4c7a-b2c0-72fd6e3c5598	APOLLO_LUAD.84c065e3-0d62-4bcd-a92f-e2f80d9b9547.wgs.VarScan2.somatic_annotation.vcf.gz.tbi	08f1ff793ac0862c398b06c16bbd61d4	338578	released	[b'phs003011']	APOLLO-LUAD	index_file
0116559c-1d57-438f-8704-3a95d7e838dc	APOLLO_LUAD.84c065e3-0d62-4bcd-a92f-e2f80d9b9547.wgs.VarScan2.somatic_annotation.vcf.gz	dfb1a66a3854213978d85bf324de506c	6131365	released	[b'phs003011']	APOLLO-LUAD	data_file
0125371c-1f8c-4e35-919e-036d92c4c4c9	0599395d-46a3-46b1-8dce-a229109a9305.somatic.SV.bedpe	0ee52ba9b3a5d7f0a952228a24cf3f2c	179775	released	[b'phs003011']	APOLLO-LUAD	data_file
01afe714-202e-4a22-9cd4-a4889b96ca9a	5d3f3dd7-0363-445c-afb3-39ecbd1103e0.somatic.SV.bedpe	e22f330a5d632ac77af923cf5a50b47a	208701	released	[b'phs003011']	APOLLO-LUAD	data_file
01fba01f-e652-4737-9107-450243986d50	6af9046c-b77b-44b3-9f08-c3c14498f082_wgs_gdc_realn.cr.igv.reheader.seg.txt	0dfe3741fbd25efffc772efc618ef801	38815	released	[b'open']	APOLLO-LUAD	data_file
869b047e-38fe-4d77-9e50-5b14c6184dcd	514b15cc-3653-466d-9982-561f3b1875cb_wgs_gdc_realn.bai	f2d6b0ab6b227631fc6a2b0abc334785	9563824	released	[b'phs003011']	APOLLO-LUAD	index_file
02195b3e-cfba-4b57-b01f-dda2bef782ae	514b15cc-3653-466d-9982-561f3b1875cb_wgs_gdc_realn.bam	a96a95233bfd8890303a935b5612a9fb	194671229933	released	[b'phs003011']	APOLLO-LUAD	data_file
4106c2b3-b1e4-49ad-8b91-27651c9bf82c	eee93732-1c41-4e4e-a07e-47c31f085c69.somatic_sv.vcf.gz.tbi	863509e447517195a20ffd220e3f8a9d	4981	released	[b'phs003011']	APOLLO-LUAD	index_file
02675b35-87d1-4777-97a8-71175956f710	eee93732-1c41-4e4e-a07e-47c31f085c69.somatic_sv.vcf.gz	40a9168ab586cdbece7175b335939c55	26025	released	[b'phs003011']	APOLLO-LUAD	data_file
88428891-9feb-4d4c-bdfa-54fc98022aa2	7d7f5c1b-ce60-4f8b-9cec-82b6e836c377.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz.tbi	2f8909ec2125c4da920e754f378d512a	1500208	released	[b'phs003011']	APOLLO-LUAD	index_file
026f4deb-2f86-4bbc-ac2a-c99be437949b	7d7f5c1b-ce60-4f8b-9cec-82b6e836c377.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	767e4bbbcae22a6ccd96d2e07d7e3d48	81459672	released	[b'phs003011']	APOLLO-LUAD	data_file
02750b08-627d-47ea-9662-d39500016abb	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.transcriptome.gdc_realn.bam	a6bef4c62f0ca2275956a68325c27477	9987420354	released	[b'phs003011']	APOLLO-LUAD	data_file
027df7d4-0940-404d-98a3-a13a19cffd6b	APOLLO-LUAD.9de34932-3fac-4855-ac8e-c2e2e372beeb.star_fusion.rna_fusion.tsv	325b9414c381960d9165deddc892672c	10206	released	[b'phs003011']	APOLLO-LUAD	data_file
028cac29-ecbe-4872-8449-a306cb383508	d593a3ad-bc29-4089-9fc8-e58ab1cb0504.wgs.BRASS.rerun_structural_variation.bedpe.gz	6168468dff19c792c247e6a8ba38aa36	17220	released	[b'phs003011']	APOLLO-LUAD	data_file
35198f20-bf27-45db-9cf0-9148a2f072b7	d0770862-b312-4701-a94b-a449521a4f3c.somatic_sv.vcf.gz.tbi	6cd9ff19899ccbe656e912dd56288626	11680	released	[b'phs003011']	APOLLO-LUAD	index_file
02c7a996-8c49-4447-98e8-58e1dc376edd	d0770862-b312-4701-a94b-a449521a4f3c.somatic_sv.vcf.gz	f2db9e88eeac5a6904de6bd3e892edb3	52020	released	[b'phs003011']	APOLLO-LUAD	data_file
